Singer,SingerID,FileName,Attack,Label
jvsmusic,CtrSVDD_0029,CtrSVDD_0029_T_0010638,A06,deepfake
jvsmusic,CtrSVDD_0005,CtrSVDD_0005_T_0010639,A06,deepfake
jvsmusic,CtrSVDD_0020,CtrSVDD_0020_T_0010640,A06,deepfake
jvsmusic,CtrSVDD_0016,CtrSVDD_0016_T_0010641,A06,deepfake
jvsmusic,CtrSVDD_0035,CtrSVDD_0035_T_0010642,A06,deepfake
jvsmusic,CtrSVDD_0037,CtrSVDD_0037_T_0010643,A06,deepfake
jvsmusic,CtrSVDD_0004,CtrSVDD_0004_T_0010644,A06,deepfake
jvsmusic,CtrSVDD_0022,CtrSVDD_0022_T_0010645,A06,deepfake
jvsmusic,CtrSVDD_0030,CtrSVDD_0030_T_0010646,A06,deepfake
jvsmusic,CtrSVDD_0011,CtrSVDD_0011_T_0010647,A06,deepfake
jvsmusic,CtrSVDD_0007,CtrSVDD_0007_T_0010648,A06,deepfake
jvsmusic,CtrSVDD_0043,CtrSVDD_0043_T_0010649,A06,deepfake
jvsmusic,CtrSVDD_0010,CtrSVDD_0010_T_0010650,A06,deepfake
jvsmusic,CtrSVDD_0011,CtrSVDD_0011_T_0010651,A06,deepfake
jvsmusic,CtrSVDD_0034,CtrSVDD_0034_T_0010652,A06,deepfake
jvsmusic,CtrSVDD_0043,CtrSVDD_0043_T_0010653,A06,deepfake
jvsmusic,CtrSVDD_0042,CtrSVDD_0042_T_0010654,A06,deepfake
jvsmusic,CtrSVDD_0021,CtrSVDD_0021_T_0010655,A06,deepfake
jvsmusic,CtrSVDD_0020,CtrSVDD_0020_T_0010656,A06,deepfake
jvsmusic,CtrSVDD_0032,CtrSVDD_0032_T_0010657,A06,deepfake
jvsmusic,CtrSVDD_0005,CtrSVDD_0005_T_0010658,A06,deepfake
jvsmusic,CtrSVDD_0051,CtrSVDD_0051_T_0010659,A06,deepfake
jvsmusic,CtrSVDD_0012,CtrSVDD_0012_T_0010660,A06,deepfake
jvsmusic,CtrSVDD_0003,CtrSVDD_0003_T_0010661,A06,deepfake
jvsmusic,CtrSVDD_0034,CtrSVDD_0034_T_0010662,A06,deepfake
jvsmusic,CtrSVDD_0043,CtrSVDD_0043_T_0010663,A06,deepfake
jvsmusic,CtrSVDD_0010,CtrSVDD_0010_T_0010664,A06,deepfake
jvsmusic,CtrSVDD_0038,CtrSVDD_0038_T_0010665,A06,deepfake
jvsmusic,CtrSVDD_0010,CtrSVDD_0010_T_0010666,A06,deepfake
jvsmusic,CtrSVDD_0016,CtrSVDD_0016_T_0010667,A06,deepfake
jvsmusic,CtrSVDD_0042,CtrSVDD_0042_T_0010668,A06,deepfake
jvsmusic,CtrSVDD_0010,CtrSVDD_0010_T_0010669,A06,deepfake
jvsmusic,CtrSVDD_0007,CtrSVDD_0007_T_0010670,A06,deepfake
jvsmusic,CtrSVDD_0044,CtrSVDD_0044_T_0010671,A06,deepfake
jvsmusic,CtrSVDD_0021,CtrSVDD_0021_T_0010672,A06,deepfake
jvsmusic,CtrSVDD_0025,CtrSVDD_0025_T_0010673,A06,deepfake
jvsmusic,CtrSVDD_0010,CtrSVDD_0010_T_0010674,A06,deepfake
jvsmusic,CtrSVDD_0042,CtrSVDD_0042_T_0010675,A06,deepfake
jvsmusic,CtrSVDD_0008,CtrSVDD_0008_T_0010676,A06,deepfake
jvsmusic,CtrSVDD_0018,CtrSVDD_0018_T_0010677,A06,deepfake
jvsmusic,CtrSVDD_0050,CtrSVDD_0050_T_0010678,A06,deepfake
jvsmusic,CtrSVDD_0013,CtrSVDD_0013_T_0010679,A06,deepfake
jvsmusic,CtrSVDD_0028,CtrSVDD_0028_T_0010680,A06,deepfake
jvsmusic,CtrSVDD_0005,CtrSVDD_0005_T_0010681,A06,deepfake
jvsmusic,CtrSVDD_0017,CtrSVDD_0017_T_0010682,A06,deepfake
jvsmusic,CtrSVDD_0011,CtrSVDD_0011_T_0010683,A06,deepfake
jvsmusic,CtrSVDD_0026,CtrSVDD_0026_T_0010684,A06,deepfake
jvsmusic,CtrSVDD_0016,CtrSVDD_0016_T_0010685,A06,deepfake
jvsmusic,CtrSVDD_0006,CtrSVDD_0006_T_0010686,A06,deepfake
jvsmusic,CtrSVDD_0030,CtrSVDD_0030_T_0010687,A06,deepfake
jvsmusic,CtrSVDD_0050,CtrSVDD_0050_T_0010688,A06,deepfake
jvsmusic,CtrSVDD_0015,CtrSVDD_0015_T_0010689,A06,deepfake
jvsmusic,CtrSVDD_0021,CtrSVDD_0021_T_0010690,A06,deepfake
jvsmusic,CtrSVDD_0018,CtrSVDD_0018_T_0010691,A06,deepfake
jvsmusic,CtrSVDD_0023,CtrSVDD_0023_T_0010692,A06,deepfake
jvsmusic,CtrSVDD_0032,CtrSVDD_0032_T_0010693,A06,deepfake
jvsmusic,CtrSVDD_0025,CtrSVDD_0025_T_0010694,A06,deepfake
jvsmusic,CtrSVDD_0030,CtrSVDD_0030_T_0010695,A06,deepfake
jvsmusic,CtrSVDD_0004,CtrSVDD_0004_T_0010696,A06,deepfake
jvsmusic,CtrSVDD_0032,CtrSVDD_0032_T_0010697,A06,deepfake
jvsmusic,CtrSVDD_0024,CtrSVDD_0024_T_0010698,A06,deepfake
jvsmusic,CtrSVDD_0046,CtrSVDD_0046_T_0010699,A06,deepfake
jvsmusic,CtrSVDD_0044,CtrSVDD_0044_T_0010700,A06,deepfake
jvsmusic,CtrSVDD_0006,CtrSVDD_0006_T_0010701,A06,deepfake
jvsmusic,CtrSVDD_0042,CtrSVDD_0042_T_0010702,A06,deepfake
jvsmusic,CtrSVDD_0044,CtrSVDD_0044_T_0010703,A06,deepfake
jvsmusic,CtrSVDD_0017,CtrSVDD_0017_T_0010704,A06,deepfake
jvsmusic,CtrSVDD_0004,CtrSVDD_0004_T_0010705,A06,deepfake
jvsmusic,CtrSVDD_0013,CtrSVDD_0013_T_0010706,A06,deepfake
jvsmusic,CtrSVDD_0042,CtrSVDD_0042_T_0010707,A06,deepfake
jvsmusic,CtrSVDD_0044,CtrSVDD_0044_T_0010708,A06,deepfake
jvsmusic,CtrSVDD_0025,CtrSVDD_0025_T_0010709,A06,deepfake
jvsmusic,CtrSVDD_0003,CtrSVDD_0003_T_0010710,A06,deepfake
jvsmusic,CtrSVDD_0015,CtrSVDD_0015_T_0010711,A06,deepfake
jvsmusic,CtrSVDD_0020,CtrSVDD_0020_T_0010712,A06,deepfake
jvsmusic,CtrSVDD_0044,CtrSVDD_0044_T_0010713,A06,deepfake
jvsmusic,CtrSVDD_0033,CtrSVDD_0033_T_0010714,A06,deepfake
jvsmusic,CtrSVDD_0017,CtrSVDD_0017_T_0010715,A06,deepfake
jvsmusic,CtrSVDD_0029,CtrSVDD_0029_T_0010716,A06,deepfake
jvsmusic,CtrSVDD_0037,CtrSVDD_0037_T_0010717,A06,deepfake
jvsmusic,CtrSVDD_0009,CtrSVDD_0009_T_0010718,A06,deepfake
jvsmusic,CtrSVDD_0028,CtrSVDD_0028_T_0010719,A06,deepfake
jvsmusic,CtrSVDD_0028,CtrSVDD_0028_T_0010720,A06,deepfake
jvsmusic,CtrSVDD_0050,CtrSVDD_0050_T_0010721,A06,deepfake
jvsmusic,CtrSVDD_0009,CtrSVDD_0009_T_0010722,A06,deepfake
jvsmusic,CtrSVDD_0023,CtrSVDD_0023_T_0010723,A06,deepfake
jvsmusic,CtrSVDD_0028,CtrSVDD_0028_T_0010724,A06,deepfake
jvsmusic,CtrSVDD_0009,CtrSVDD_0009_T_0010725,A06,deepfake
jvsmusic,CtrSVDD_0029,CtrSVDD_0029_T_0010726,A06,deepfake
jvsmusic,CtrSVDD_0033,CtrSVDD_0033_T_0010727,A06,deepfake
jvsmusic,CtrSVDD_0003,CtrSVDD_0003_T_0010728,A06,deepfake
jvsmusic,CtrSVDD_0048,CtrSVDD_0048_T_0010729,A06,deepfake
jvsmusic,CtrSVDD_0033,CtrSVDD_0033_T_0010730,A06,deepfake
jvsmusic,CtrSVDD_0046,CtrSVDD_0046_T_0010731,A06,deepfake
jvsmusic,CtrSVDD_0025,CtrSVDD_0025_T_0010732,A06,deepfake
jvsmusic,CtrSVDD_0043,CtrSVDD_0043_T_0010733,A06,deepfake
jvsmusic,CtrSVDD_0010,CtrSVDD_0010_T_0010734,A06,deepfake
jvsmusic,CtrSVDD_0007,CtrSVDD_0007_T_0010735,A06,deepfake
jvsmusic,CtrSVDD_0004,CtrSVDD_0004_T_0010736,A06,deepfake
jvsmusic,CtrSVDD_0012,CtrSVDD_0012_T_0010737,A06,deepfake
jvsmusic,CtrSVDD_0008,CtrSVDD_0008_T_0010738,A06,deepfake
jvsmusic,CtrSVDD_0015,CtrSVDD_0015_T_0010739,A06,deepfake
jvsmusic,CtrSVDD_0046,CtrSVDD_0046_T_0010740,A06,deepfake
jvsmusic,CtrSVDD_0019,CtrSVDD_0019_T_0010741,A06,deepfake
jvsmusic,CtrSVDD_0042,CtrSVDD_0042_T_0010742,A06,deepfake
jvsmusic,CtrSVDD_0022,CtrSVDD_0022_T_0010743,A06,deepfake
jvsmusic,CtrSVDD_0039,CtrSVDD_0039_T_0010744,A06,deepfake
jvsmusic,CtrSVDD_0017,CtrSVDD_0017_T_0010745,A06,deepfake
jvsmusic,CtrSVDD_0050,CtrSVDD_0050_T_0010746,A06,deepfake
jvsmusic,CtrSVDD_0026,CtrSVDD_0026_T_0010747,A06,deepfake
jvsmusic,CtrSVDD_0024,CtrSVDD_0024_T_0010748,A06,deepfake
jvsmusic,CtrSVDD_0048,CtrSVDD_0048_T_0010749,A06,deepfake
jvsmusic,CtrSVDD_0012,CtrSVDD_0012_T_0010750,A06,deepfake
jvsmusic,CtrSVDD_0008,CtrSVDD_0008_T_0010751,A06,deepfake
jvsmusic,CtrSVDD_0046,CtrSVDD_0046_T_0010752,A06,deepfake
jvsmusic,CtrSVDD_0025,CtrSVDD_0025_T_0010753,A06,deepfake
jvsmusic,CtrSVDD_0024,CtrSVDD_0024_T_0010754,A06,deepfake
jvsmusic,CtrSVDD_0045,CtrSVDD_0045_T_0010755,A06,deepfake
jvsmusic,CtrSVDD_0038,CtrSVDD_0038_T_0010756,A06,deepfake
jvsmusic,CtrSVDD_0013,CtrSVDD_0013_T_0010757,A06,deepfake
jvsmusic,CtrSVDD_0033,CtrSVDD_0033_T_0010758,A06,deepfake
jvsmusic,CtrSVDD_0044,CtrSVDD_0044_T_0010759,A06,deepfake
jvsmusic,CtrSVDD_0025,CtrSVDD_0025_T_0010760,A06,deepfake
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010761,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010762,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010763,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010764,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010765,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010766,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010767,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010768,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010769,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010770,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010771,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010772,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010773,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010774,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010775,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010776,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010777,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010778,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010779,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010780,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010781,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010782,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010783,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010784,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010785,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010786,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010787,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010788,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010789,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010790,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010791,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010792,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010793,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010794,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010795,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010796,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010797,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010798,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010799,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010800,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010801,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010802,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010803,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010804,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010805,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010806,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010807,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010808,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010809,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010810,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010811,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010812,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010813,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010814,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010815,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010816,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010817,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010818,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010819,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010820,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010821,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010822,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010823,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010824,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010825,-,bonafide
m4singer,CtrSVDD_0053,CtrSVDD_0053_T_0010826,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010827,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010828,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010829,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010830,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010831,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010832,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010833,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010834,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010835,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010836,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010837,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010838,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010839,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010840,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010841,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010842,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010843,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010844,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010845,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010846,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010847,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010848,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010849,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010850,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010851,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010852,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010853,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010854,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010855,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010856,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010857,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010858,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010859,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010860,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010861,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010862,-,bonafide
m4singer,CtrSVDD_0054,CtrSVDD_0054_T_0010863,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010864,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010865,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010866,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010867,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010868,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010869,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010870,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010871,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010872,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010873,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010874,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010875,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010876,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010877,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010878,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010879,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010880,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010881,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010882,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010883,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010884,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010885,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010886,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010887,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010888,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010889,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010890,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010891,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010892,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010893,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010894,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010895,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010896,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010897,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010898,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010899,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010900,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010901,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010902,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010903,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010904,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010905,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010906,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010907,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010908,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010909,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010910,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010911,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010912,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010913,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010914,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010915,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010916,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010917,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010918,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010919,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010920,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010921,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010922,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010923,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010924,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010925,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010926,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010927,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010928,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010929,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010930,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010931,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010932,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010933,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010934,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010935,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010936,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010937,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010938,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010939,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010940,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010941,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010942,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010943,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010944,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010945,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010946,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010947,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010948,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010949,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010950,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010951,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010952,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010953,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010954,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010955,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010956,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010957,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010958,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010959,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010960,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010961,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010962,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010963,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010964,-,bonafide
m4singer,CtrSVDD_0055,CtrSVDD_0055_T_0010965,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010966,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010967,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010968,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010969,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010970,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010971,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010972,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010973,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010974,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010975,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010976,-,bonafide
m4singer,CtrSVDD_0052,CtrSVDD_0052_T_0010977,-,bonafide
